Павлова переулок, 11
Успенского 3-й переулок, 18
Менделеева улица, 29
Ленинская 2-я улица, 38
Дачное шоссе, 38
Бийский 3-й переулок, 18
Полякова улица, 38
Плющиха улица, 10
Дуси Ковальчук улица, 6
Переездная улица, 25
сдт Приморский тер, 12
Революции улица, 36
Бурденко 1-й переулок, 10
Степная улица, 33
Алтайский переулок, 25
Даурская улица, 16
Сивашский 2-й переулок, 11
Земнухова улица, 18
Дунайская улица, 38
Бронный 1-й переулок, 6
Расковой улица, 40
Артиллерийская улица, 30
Каменогорский 1-й переулок, 6
Отель Олимпийский улица, 2
Капитанская улица, 4
Маковского улица, 26
Сурикова улица, 33
Фадеева 2-й переулок, 32
Прохладная улица, 15
Столетова улица, 17
Чукотский 3-й переулок, 24
Красноярская улица, 19
Тихвинский 2-й переулок, 8
Сивашский 1-й переулок, 1
Сивашский 2-й переулок, 3
Миргородская 2-я улица, 31
Военная Горка 1 Линия переулок, 38
Портовая 2-я улица, 40
Крестьянская улица, 11
Октябрьская Магистраль улица, 15
Гэсстроевский 1-й переулок, 27
Орловский переулок, 27
Зареченская улица, 32
Благовещенская улица, 34
Кутателадзе улица, 23
Алуштинская улица, 11
Дементьева переулок, 33
Санаторий им Тельмана тер, 36
Машиностроителей улица, 15
Загородная улица, 11
Радиостанция Речного Пароходства улица, 27
Суходольная улица, 3
Комсомольский проспект, 22
Коммунальная 2-я улица, 3
Ельцовки Левый Берег улица, 17
Штормовая улица, 3
Искры улица, 18
Овчукова улица, 34
Виноградова улица, 28
Кутателадзе улица, 20
Ушакова улица, 8
Южный переулок, 36
Мира 5-й переулок, 26
Удмуртская улица, 36
Тюленина улица, 3
Прожекторная улица, 15
Быстрая улица, 3
Арбузова улица, 17
Белорусская улица, 23
Лесной проезд, 2
Набережная улица, 14
Шевцовой 1-я улица, 38
Университетский проспект, 19
Васюганская улица, 2
Коминтерна улица, 3
Оловозаводская улица, 39
Нарвская улица, 24
Колхозная улица, 24
Каменка Левый Берег улица, 20
Новая Заря улица, 25
Шушинская улица, 19
Рижский переулок, 3
Грунтовая улица, 33
Римского-Корсакова 3-й переулок, 13
Инвентарная улица, 1
Гравийный переулок, 34
Чукотская улица, 1
Колхидская улица, 25
Пилотов улица, 18
Ученическая улица, 23
Зимняя улица, 2
Калужский 5-й переулок, 28
Серебренниковская улица, 7
Пасечная улица, 7
Нарядная улица, 26
Профилактическая улица, 35
Конный парк, 8
Добросельская улица, 25
Ольховская улица, 19
Казачинская улица, 23
Калужский 2-й переулок, 5
Аносова улица, 16
Красный проспект, 25
Вековая улица, 38
Достоевского улица, 1
Казачинская улица, 29
Рабочая 4-я улица, 1
Радищева улица, 19
Ядринцевский Подъем улица, 29
Херсонская улица, 36
Тайгинская улица, 2
Майкопская улица, 12
Воеводского улица, 14
Тушинская улица, 4
Аэропорт улица, 11
Гэсстроевская 2-я улица, 15
Снежная улица, 36
Рабочая 1-я улица, 15
Высокая улица, 23
Камышенский 7-й переулок, 13
Водопроводная улица, 21
Пятницкого улица, 32
Профсоюзная улица, 1
Байкальский переулок, 20
Прокопьевская улица, 5
Белая улица, 38
Танкистов 1-й переулок, 6
Новая улица, 32
Танкистов 5-й переулок, 13
Крашенинникова 2-й переулок, 12
Военного городка тер, 16
Белгородская улица, 19
Электронный 3-й переулок, 21
Твардовского улица, 26
Алеутская улица, 37
Брестская Горка улица, 12
Птицецех улица, 37
Шевцовой 2-я улица, 6
Мирная улица, 8
Рыбацкая улица, 1
Олеко Дундича улица, 25
Учительский переулок, 40
Пермский 3-й переулок, 28
Псковская улица, 26
Складская улица, 34
Геодезическая улица, 1
Сурикова проезд, 24
Туннельный Спуск улица, 14
Шапошникова переулок, 13
Азолина переулок, 1
Травяная улица, 3
Байкальский переулок, 13
Тимирязева улица, 11
Поддубенский переулок, 31
Сусанина улица, 33
Тихвинский 1-й переулок, 40
Чукотская улица, 25
Ядринцевский Конный Спуск улица, 22
Конный Двор улица, 22
Штормовая улица, 30
Ракитная 2-я улица, 38
Успенского 7-й переулок, 40
Ударная улица, 37
Новая улица, 22
Калужский 1-й переулок, 20
Бронный 17-й переулок, 6
Григоровича улица, 19
Кудряшовская улица, 24
Молодости 2-й переулок, 7
Степной 3-й переулок, 26
87 Квартал тер, 24
Лодочная 1-я улица, 9
Ядринцевский Пеший Спуск улица, 21
Оловозаводской переулок, 1
Центральная улица, 25
Кирзаводская улица, 21
Инюшенский 1-й переулок, 5
Золотистый переулок, 39
Червонная улица, 24
Ядринцевская улица, 36
Алма-Атинская улица, 18
Успенского 3-й переулок, 13
Азолина переулок, 40
Азовский переулок, 4
Электронный 5-й переулок, 37
Степана Разина улица, 31
Вавилова улица, 17
Вертковский 1-й переулок, 26
Депутатская улица, 23
Лесозавод 1-я улица, 35
Циолковского тупик, 20
Портовая улица, 38
Иноземная улица, 22
Сусанина улица, 26
Ставропольский 3-й переулок, 37
Троллейный 1-й переулок, 30
Терешковой улица, 39
Воровского улица, 21
Обручева улица, 8
Мосина улица, 37
Бугринский Выселок переулок, 24
Дружбы улица, 1
проф Березка тер, 18
Лизы Чайкиной улица, 6
Брюллова улица, 25
Бессемера улица, 15
Изопропункт тер, 18
Фабричная улица, 14
Коллективная улица, 9
Курортная улица, 29
Красногорский переулок, 18
Понтонная улица, 19
Романовский Конный Спуск улица, 38
Гэсстроевский 9-й переулок, 22
Калинина улица, 39
Успенского 1-й переулок, 18
Театральная улица, 33
Сухарная 1-я улица, 25
Архонский переулок, 24
Кожевенного завода тер, 7
Лесной переулок, 28
Римского-Корсакова 2-й переулок, 15
Кутузова улица, 7
Газонная улица, 10
Приозёрная улица, 16
Ферганская улица, 29
Красноармейская улица, 3
Оренбургская улица, 29
Бронный 6-й переулок, 34
Пилотов улица, 6
Крашенинникова 2-й переулок, 19
Алмазная улица, 2
Вербная улица, 23
Барышевский переулок, 18
Чусовская улица, 15
Изыскателей улица, 13
Каменогорский 1-й переулок, 34
Приисковый переулок, 35
Берестяная улица, 31
Академика Лаврентьева проспект, 35
Галковского улица, 34
Балакирева улица, 4
Черняховского улица, 26
Твардовского улица, 34
Успенского 1-й переулок, 35
Заельцовский Парк тер, 18
Приобская улица, 10
Нахимова улица, 26
Можайского улица, 16
Зональная улица, 36
Житомирская улица, 5
Юргинская улица, 19
Прибрежный переулок, 19
Трикотажный 6-й переулок, 15
Красногорская улица, 14
Футбольный переулок, 38
Порт-Артурский 1-й переулок, 16
Новокузнецкая улица, 35
Зоологическая улица, 8
Мира 1-й переулок, 17
Жуковского улица, 35
Весенний проезд, 5
Гэсстроевский 4-й переулок, 29
Пристанский переулок, 28
Циолковского тупик, 1
Костычева улица, 26
Волочаевская улица, 27
Зеленодолинская улица, 35
Горский 1-й переулок, 40
Быстрая улица, 9
Телецкая улица, 6
Марата улица, 1
Капитанская улица, 16
Почтовый 5-й переулок, 30
Черняховского 2-я улица, 27
Чаплыгина улица, 28
Новоалтайская улица, 30
Ульяновская улица, 7
Бардина улица, 33
Лесной проезд, 3
Арбатская улица, 7
Овчукова улица, 2
Киевская улица, 12
Пилотов улица, 39
Камышенский 5-й переулок, 9
Балканская улица, 25
Станиславского улица, 6
Большевистская улица, 37
Костычева 4-й переулок, 12
Котовского улица, 29
Шлюзовая улица, 29
Санаторий ПВО тер, 4
Обдорская улица, 35
Инская 1-я улица, 11
Фасадная улица, 31
Бронный 15-й переулок, 12
Ельцовки Правый Берег улица, 27
Волжский переулок, 11
Станиславского 1-й переулок, 4
Иркутская улица, 38
Заслонова улица, 33
Ногина улица, 27
Изоляторная улица, 7
Сельскохозяйственная улица, 3
Яблочкина улица, 12
Чулымская 2-я улица, 2
Гэсстроевский 4-й переулок, 19
Кайтымовская 1-я улица, 30
Бардина улица, 33
Учхозовская улица, 24
Трикотажный 10-й переулок, 22
Каштановая 1-я улица, 34
Сормовская улица, 5
Лузгина улица, 3
Морозова улица, 29
Пятигорская улица, 8
Экскаваторная улица, 23
Тайшетская улица, 2
Пермитина улица, 21
Крашенинникова 3-й переулок, 32
Астраханская улица, 2
Барабинская улица, 37
Чкалова улица, 26
Абхазская улица, 7
Астраханская улица, 8
Советское шоссе, 23
Серебренниковская улица, 39
Еловый Бор улица, 30
Лесной проезд, 19
Мочищенское шоссе, 20
Строителей проспект, 22
Яринская 2-я улица, 14
Кометная улица, 27
Динамовцев улица, 35
Лесной п, 39
Анодная улица, 10
Шекспира улица, 19
Вишневая улица, 13
Рабочий 6-й переулок, 22
Морской проспект, 33
Панишева переулок, 30
Батарейная улица, 31
Берестяная улица, 27
Чулымский 1-й переулок, 39
Шоссейная 1-я улица, 14
Рубиновая улица, 4
Почтовый 7-й переулок, 7
Богдана Хмельницкого улица, 17
Самарский переулок, 40
Олеко Дундича улица, 36
Петухова улица, 25
Находка улица, 27
Орловский переулок, 20
Белорусская улица, 24
Граничный переулок, 18
Зеленая Горка улица, 32
Универсальная улица, 18
Поддубенский переулок, 32
Мальцева улица, 34
Радиостанция 2-я улица, 24
Кузбасская улица, 14
Северная улица, 40
Костычева 4-й переулок, 12
Амбулаторный переулок, 16
Тихвинский 4-й переулок, 7
Экваторная улица, 6
Тубинская улица, 31
Правды улица, 8
Красная Горка 2 Линия переулок, 6
Путевая улица, 13
Ионосферная улица, 39
Брюсова улица, 18
Сивашская улица, 9
Амурская улица, 23
Васильковый переулок, 22
Белгородская улица, 18
Орудийная улица, 36
Водопроводная улица, 23
Седова 3-й переулок, 40
Еловый Бор улица, 35
Новгородская 2-я улица, 31
Медкадры улица, 37
Изыскателей улица, 29
Ядринцевский Подъем улица, 33
Албазинская улица, 13
Выборная улица, 32
Степана Разина улица, 21
Мончегорская улица, 11
Куйбышева улица, 13
Блюхера улица, 11
Красный Восток улица, 1
Комбайнеров улица, 18
Жилой поселок 2-й Заельцовского Бора тер, 8
Губкина переулок, 40
Черняховского 1-я улица, 14
Тюленина улица, 9
Гэсстроевский 9-й переулок, 12
Кирзаводская улица, 36
Гэсстроевский 9-й переулок, 32
Молодежи бульвар, 4
Петрозаводская улица, 40
Якутская улица, 34
Корчагина улица, 1
Красносельский 1-й проезд, 19
Потанинский переулок, 13
Обская улица, 33
Почтовый 8-й переулок, 22
Боровой переулок, 32
Молодости 1-й переулок, 32
Молодости 1-й переулок, 16
Инюшенская улица, 20
Кирзаводский 2-й переулок, 35
Калужская улица, 5
Поддубенская улица, 40
Бийский 3-й переулок, 5
Лесной п, 34
Успенского 5-й переулок, 8
Складская улица, 14
Приисковая улица, 24
Рощинская улица, 40
Амурский 2-й переулок, 38
Кемеровская улица, 3
Белорусская улица, 8
Рионский 2-й переулок, 20
Шушинская улица, 4
Серафимовича 4-й переулок, 30
Балластный переулок, 40
Новикова переулок, 40
Вяземская улица, 22
Рассветная улица, 7
Дунаевского улица, 21
Трикотажный 7-й переулок, 31
Щорса улица, 11
Порт-Артурский 2-й переулок, 34
Бакинская улица, 26
Амурский 1-й переулок, 4
Ядринцевский Конный Спуск улица, 21
Байкальский переулок, 17
Светлановский 2-й тупик, 10
Лужниковская улица, 36
Тенистая улица, 22
Каменский Тракт улица, 22
Звездная улица, 29
Толмачевское шоссе, 17
Наумова улица, 21
Грекова 2-й переулок, 36
Смоленская улица, 18
Ботаническая улица, 36
Содружества улица, 4
Радужная улица, 1
Станционная улица, 26
Камышенский 4-й переулок, 21
Промкирпичная улица, 8
Спуск Ногина улица, 13
Циолковского переулок, 20
Понтонная улица, 21
Камышенский Лог переулок, 31
Выборный переулок, 5
Доватора улица, 32
Телевизионный 1-й переулок, 31
Пермская 2-я улица, 22
Средний переулок, 30
Сторожевая улица, 36
Костычева 3-й переулок, 4
Иванова улица, 18
Саратовская улица, 17
Яснополянская улица, 23
Тупиковая улица, 4
Ольховская 5-я улица, 23
Красногвардейский переулок, 38
Дивизионная улица, 40
Окружная улица, 37
Луговской переулок, 22
Воронежский переулок, 30
Балтийская улица, 17
Володарского улица, 1
Тихвинский 2-й переулок, 14
Геодезическая улица, 16
Жуковского улица, 10
Дальняя улица, 12
Комбинатская улица, 8
Гончарный переулок, 30
Парашютная улица, 36
Станиславского улица, 38
Вертковский 1-й переулок, 19
Дружбы улица, 36
Коралловая улица, 4
Демьяна Бедного улица, 36
Клубная улица, 15
Балтийская улица, 18
Коуракская улица, 22
Покатная улица, 10
Алеутская улица, 29
Далидовича улица, 6
Бронный 12-й переулок, 8
Новослободский переулок, 30
Крымская улица, 39
Левобережная улица, 20
Марии Ульяновой улица, 14
Жуковского улица, 10
40 лет Октября улица, 1
Шадринская улица, 8
НДКТС тер, 23
Сочинская улица, 24
Алма-Атинская 2-я улица, 4
Часовой 2-й переулок, 22
Союза Молодежи улица, 14
Судоходная улица, 25
Дукача улица, 36
Внешняя улица, 19
Песочная улица, 26
Грекова 1-й переулок, 12
Пермская 2-я улица, 21
Воеводского улица, 12
Можайского улица, 6
ДОС тер, 18
Кайтымовская 1-я улица, 26
Трикотажный 2-й переулок, 6
Дистанция Пути 13-я улица, 5
Камышенский 10-й переулок, 3
Оренбургская улица, 13
Труда площадь, 33
Сторожевая улица, 30
Пензенская улица, 38
Далидовича проезд, 16
Телевизионная улица, 7
Максима Горького улица, 29
Чулымский 1-й переулок, 7
Шапошникова улица, 14
Ясногорская улица, 15
Пестеля 2-я улица, 37
Новосельская улица, 4
Пожарского проезд, 22
Ремесленный переулок, 17
Калужский 1-й переулок, 4
Черкасский 4-й переулок, 28
Фабричный переулок, 18
Пензенская улица, 23
Чехова улица, 28
Новороссийская улица, 40
Истринская улица, 12
Камышенский 4-й переулок, 35
Балканская улица, 21
Порт-Артурский 2-й переулок, 10
Электронный 1-й переулок, 12
Отель Олимпийский улица, 39
Успенского 8-й переулок, 13
СМП-813 улица, 5
Твардовского улица, 8
Самарский переулок, 7
Юрия Смирнова улица, 22
Перекопская улица, 3
Столичная улица, 31
Взлетная улица, 12
Инюшенский 1-й переулок, 11
Январская улица, 28
Брюллова улица, 38
Кленовая улица, 23
Береговая улица, 6
Добросельская улица, 26
Десантная улица, 14
Потанинский переулок, 29
Слесарей переулок, 6
Овражный переулок, 34
Светлановская улица, 4
Ягодная улица, 15
Ферганская улица, 13
Сибсельмашевская улица, 31
Пархоменко 2-й переулок, 6
Днепрогэсовская улица, 3
Брестская улица, 35
Чукотский 3-й переулок, 7
Победителей улица, 3
Альпийская улица, 1
Пугачёва улица, 24
Степной 3-й переулок, 32
Калужский 3-й переулок, 12
Комсомольский проспект, 36
Бронная улица, 11
Ньютона улица, 7
Светлановская 2-я улица, 28
Ельцовская улица, 1
Рельсовая улица, 29
Ползунова улица, 20
Гастрономическая улица, 33
Выборный проезд, 28
Строителей проспект, 3
Тихая улица, 11
Чехова улица, 16
Мичурина улица, 36
Айвазовского Малая улица, 29
Гурьевская улица, 34
Телевизионный 2-й переулок, 26
Высоковольтный переулок, 33
Красносельский 3-й проезд, 36
Светлановский 1-й тупик, 28
Яблочкина улица, 22
Бугринская улица, 32
Космонавтов улица, 3
Хинганский переулок, 10
Лебедевского улица, 26
Бассейный переулок, 24
Бронный 14-й переулок, 19
Барьерная улица, 13
Песочная улица, 28
Беловежская улица, 37
8 Кордон улица, 5
Грушевская 1-я улица, 21
Семьи Шамшиных улица, 19
Кайтымовская 1-я улица, 4
Эйхе улица, 33
Новикова переулок, 4
Садовый проезд, 22
Макеевская улица, 17
Берестяная улица, 34
Октябрьская Магистраль улица, 26
Коммунстроевский проезд, 19
Римского-Корсакова 3-й переулок, 15
Теплоходная улица, 18
Изыскателей улица, 8
Новосельская улица, 7
Ядринцевский Подъем переулок, 28
Светлановский 3-й тупик, 4
Часовой 3-й переулок, 18
Учхозовская улица, 20
Кожевенного завода тер, 38
Бестужева 2-й переулок, 2
ДОС тер, 9
Водонасосная 2-я улица, 22
Левитана улица, 14
Петропавловский 1-й переулок, 35
Ушакова улица, 22
Карьерный Лог переулок, 5
Успенского 3-й переулок, 4
Евгения Середкина улица, 23
Осоавиахима улица, 28
Набережная Плющихи улица, 20
сдт Приморский тер, 22
Абразивная улица, 23
Пойменная улица, 29
Рабочий 3-й переулок, 38
Дуси Ковальчук улица, 12
Есенина улица, 6
Дивногорская улица, 20
Комбинатский переулок, 35
Полякова улица, 21
Радистов улица, 34
Прямой переулок, 29
Благовещенская 2-я улица, 16
Балластный 1-й переулок, 17
Партизанская улица, 13
Иртышская улица, 2
Высокогорная 2-я улица, 1
Водонасосная 1-я улица, 40
Оборонная улица, 4
Каинская Заимка тер, 5
Айвазовского улица, 36
Аргунский переулок, 5
Осипенко улица, 5
Лесной проезд, 6
Альпийская улица, 18
Почтовый 1-й переулок, 12
Станиславского 4-й переулок, 4
Нарымская улица, 27
Чистый переулок, 25
Сторожевая улица, 8
Циолковского тупик, 6
Черкасский 2-й переулок, 39
Светлая улица, 31
Тенистая улица, 14
Кавалькадная улица, 28
Грушевская 2-я улица, 20
Кривоносова улица, 7
Полежаева улица, 24
Свердлова площадь, 7
Сосновая улица, 29
Станичная улица, 27
Гидромонтажная улица, 8
Мончегорская улица, 21
Леонида Русских улица, 28
Репина улица, 14
Колыванская улица, 4
Бийская улица, 37
Лейтенанта Амосова улица, 30
Гризодубовой улица, 16
Омская улица, 36
Моховая 2-я улица, 37
Блюхера улица, 29
Каменская улица, 32
Яна Райниса улица, 6
Новоалтайская улица, 31
Охотская улица, 11
Рабочая 1-я улица, 32
Даргомыжского улица, 3
Танкистов 1-й переулок, 39
Мордовский переулок, 39
Узорная улица, 19
Воронежский переулок, 26
Игарская улица, 35
Татарская улица, 31
Дарьяльская улица, 7
Ягодинская улица, 4
Радужная улица, 31
Травяная улица, 40
Санаторий им Тельмана тер, 9
Дружбы улица, 26
Бестужева 3-й переулок, 23
Гусинобродский Тракт шоссе, 1
Калужский 7-й переулок, 15
Туннельный Спуск улица, 7
Регулировщиков переулок, 29
Смирнова улица, 1
Каунасская улица, 22
Даурская улица, 13
Новоалтайская улица, 25
Барышевский переулок, 11
